	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
GT2	44075	44075	110245	110245	130737	130737	201514	201514	240586	240586	160222	160222	301041	301041	121701	121701	115311	115311	247191	71086	55638	71086	55638	247191	30768	183647	116880	30768	116880	183647	115391	115391	35380	169384	60398	60398	35380	169384	158501	156788	55585	75755	158501	55585	75755	33589	156788	33589	209175	46059	30397	46059	30397	209175	273700	62355	48153	30010	62355	30010	48153	273700	319450	109815	109815	23136	23136	237260	37590	37590	93721	237260	427269	93721	175791	232884	175791	82149	317699	232884	82149	317699	427269	160415	160415	22591	22591	44265	21090	44265	21090	41249	41249	60458	296753	429868	60458	127587	127587	296753	389310	260442	194372	194372	389310	429868	238896	260442	73329	73329	300989	38857	38857	219912	238896	300989	85653	219912	319450	85653	20892	20892	247906	143235	143235	103841	247906	103841	126763	126763	39158	39158	66492	66492	85080	153925	85080	153925	113372	113372	78041	78041	32245	32245	47377	91526	47377	91526	197885	197885	157955	120825	157955	120825	220971	167594	220971	72472	167594	72472	396461	187408	187408	283242	283242	396461	447841	447841	221101	221101	3411484	3411484	3665565	3665565	3103185	3781725	3103185	3781725	3234807	1588769	1588769	3234807	2838185	2838185	3255628	3220012	3255628	3220012	4250887	4250887	4646535	4646535
GT20	140	140	4994	4994	7074	7074	4688	4688	5980	5980	4742	4742	25099	25099	1161	1161	3639	3639	16793	1029	2	1029	2	16793	1432	6472	817	1432	817	6472	12706	12706	121	319	1100	1100	121	319	9658	13931	1164	453	9658	1164	453	301	13931	301	8842	44	263	44	263	8842	21355	105	31	109	105	109	31	21355	2010	8399	8399	92	92	5156	564	564	1600	5156	353	1600	14264	10150	14264	1456	12118	10150	1456	12118	353	2768	2768	7	7	87	1	87	1	386	386	735	7450	35065	735	10583	10583	7450	445	15612	10689	10689	445	35065	9598	15612	17	17	4786	887	887	9096	9598	4786	1014	9096	2010	1014	54	54	16699	4240	4240	2506	16699	2506	5919	5919	878	878	73	73	224	1171	224	1171	7188	7188	1934	1934	229	229	1908	115	1908	115	4089	4089	5262	1068	5262	1068	11289	11468	11289	552	11468	552	19911	5509	5509	1012	1012	19911	38118	38118	6704	6704	38638	38638	193067	193067	213978	205525	213978	205525	158571	22632	22632	158571	145482	145482	105838	97054	105838	97054	113525	113525	265246	265246
GT21	46	46	506	506	354	354	1987	1987	423	423	343	343	592	592	231	231	194	194	205	465	200	465	200	205	346	165	92	346	92	165	117	117	103	392	50	50	103	392	62	314	453	228	62	453	228	198	314	198	59	118	344	118	344	59	899	82	343	112	82	112	343	899	56	176	176	48	48	865	332	332	447	865	179	447	661	1256	661	74	1022	1256	74	1022	179	822	822	432	432	181	74	181	74	348	348	240	1296	1918	240	559	559	1296	147	728	827	827	147	1918	1034	728	950	950	392	615	615	981	1034	392	248	981	56	248	127	127	569	475	475	327	569	327	173	173	78	78	608	608	889	252	889	252	57	57	2210	2210	349	349	151	711	151	711	1320	1320	568	1471	568	1471	373	24	373	786	24	786	944	195	195	104	104	944	523	523	286	286	25068	25068	17241	17241	3901	36088	3901	36088	5107	7042	7042	5107	14109	14109	4081	16982	4081	16982	6967	6967	2902	2902
GT22	1	1	5	5	3	3	58	58	72	72	79	79	1	1	1	1	167	167	6	0	0	0	0	6	0	3	284	0	284	3	4	4	0	0	11	11	0	0	2	62	0	0	2	0	0	0	62	0	1	0	0	0	0	1	32	5	0	0	5	0	0	32	1	5	5	0	0	127	1	1	0	127	0	0	2	19	2	14	19	19	14	19	0	0	0	0	0	0	0	0	0	0	0	0	12	13	0	1	1	12	0	112	8	8	0	13	35	112	0	0	38	0	0	7	35	38	0	7	1	0	0	0	14	231	231	82	14	82	6	6	0	0	0	0	0	0	0	0	21	21	0	0	0	0	0	1	0	1	259	259	33	0	33	0	932	45	932	0	45	0	5	247	247	162	162	5	1	1	161	161	489	489	540	540	62	37	62	37	136	4	4	136	521	521	2758	3591	2758	3591	515	515	137	137
GT23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GT24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	33	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	44	44	0	0	0	0	0	0	0	0	0	0	0	63	63	1	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	1	0	0	0	83	7	83	7	0	0	0	0
GT25	272	272	175	175	442	442	229	229	213	213	184	184	206	206	130	130	418	418	6181	4717	308	4717	308	6181	3275	1530	159	3275	159	1530	2253	2253	769	1512	265	265	769	1512	1635	2808	3430	2205	1635	3430	2205	1224	2808	1224	1636	581	1381	581	1381	1636	2723	2947	996	718	2947	718	996	2723	804	83	83	302	302	1182	1360	1360	7195	1182	1077	7195	1034	1803	1034	280	1245	1803	280	1245	1077	9750	9750	573	573	889	473	889	473	1162	1162	3666	2450	20323	3666	242	242	2450	1522	1686	1098	1098	1522	20323	5832	1686	682	682	795	3342	3342	605	5832	795	2639	605	804	2639	799	799	785	320	320	745	785	745	530	530	3855	3855	2217	2217	1159	2892	1159	2892	1837	1837	10113	10113	992	992	3638	1037	3638	1037	486	486	245	8907	245	8907	571	1350	571	2041	1350	2041	690	1851	1851	1717	1717	690	8968	8968	2524	2524	6711	6711	2611	2611	91716	92888	91716	92888	21911	2978	2978	21911	11247	11247	5745	27486	5745	27486	34885	34885	21933	21933
GT26	2473	2473	11675	11675	19582	19582	30761	30761	26170	26170	20520	20520	47333	47333	10340	10340	16690	16690	53689	5087	1395	5087	1395	53689	1739	18298	8138	1739	8138	18298	10782	10782	1493	4044	8497	8497	1493	4044	26562	33251	3823	5850	26562	3823	5850	2593	33251	2593	24572	2806	2158	2806	2158	24572	45304	2477	2820	3115	2477	3115	2820	45304	45511	15627	15627	705	705	39638	2328	2328	7578	39638	18882	7578	24784	36758	24784	10765	44948	36758	10765	44948	18882	7968	7968	1282	1282	2231	1356	2231	1356	3556	3556	4998	40252	93388	4998	13628	13628	40252	16798	59116	36657	36657	16798	93388	40213	59116	6668	6668	37097	2427	2427	37572	40213	37097	7587	37572	45511	7587	2001	2001	36061	18526	18526	11505	36061	11505	21191	21191	1063	1063	3635	3635	7758	3985	7758	3985	19101	19101	4836	4836	2360	2360	1543	5976	1543	5976	18572	18572	20885	9781	20885	9781	30322	19013	30322	7432	19013	7432	57417	21362	21362	37927	37927	57417	90156	90156	29005	29005	468817	468817	657089	657089	507267	834316	507267	834316	502128	180091	180091	502128	501789	501789	347848	484144	347848	484144	544679	544679	618555	618555
GT27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	36	0	0	0	0	0	0	0	0	0	0	0	108	108	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	129	0	0	0	0	0
GT28	4980	4980	20538	20538	19971	19971	39676	39676	55575	55575	27375	27375	49765	49765	15988	15988	24562	24562	41400	17438	9596	17438	9596	41400	7860	31930	15313	7860	15313	31930	19825	19825	6921	28239	10716	10716	6921	28239	30532	41044	21009	15617	30532	21009	15617	8393	41044	8393	46783	11452	8049	11452	8049	46783	58942	11279	10058	10580	11279	10580	10058	58942	37650	16508	16508	2681	2681	48914	10282	10282	29516	48914	29422	29516	27580	40522	27580	16975	67675	40522	16975	67675	29422	48546	48546	6865	6865	7725	4444	7725	4444	12770	12770	15463	52559	68552	15463	23388	23388	52559	21972	46717	34893	34893	21972	68552	35412	46717	18341	18341	60167	12854	12854	47398	35412	60167	24537	47398	37650	24537	4610	4610	43342	20346	20346	18054	43342	18054	19375	19375	8235	8235	16607	16607	26359	26015	26359	26015	15954	15954	24508	24508	9032	9032	11018	23883	11018	23883	35015	35015	33756	48721	33756	48721	34754	31293	34754	21898	31293	21898	79189	35249	35249	50712	50712	79189	59670	59670	46241	46241	515385	515385	749083	749083	449361	652849	449361	652849	548065	336161	336161	548065	520238	520238	580872	515316	580872	515316	789348	789348	649081	649081
GT29	818	818	5	5	7	7	0	0	3	3	1	1	6	6	22	22	2	2	959	24	31	24	31	959	50	3	6	50	6	3	4	4	179	37	4	4	179	37	9	31	3	43	9	3	43	191	31	191	0	9	25	9	25	0	16	777	11	31	777	31	11	16	5	13	13	8	8	12	35	35	8	12	6513	8	4	0	4	20	0	0	20	0	6513	48	48	42	42	210	8	210	8	8	8	66	4	0	66	48	48	4	5602	0	25	25	5602	0	0	0	4	4	2	26	26	4	0	2	10	4	5	10	71	71	0	8	8	12	0	12	31	31	13	13	13	13	16	31	16	31	14	14	47	47	12	12	1	8	1	8	21	21	2	4	2	4	1	1	1	20	1	20	2	1	1	21	21	2	0	0	1	1	1094	1094	124	124	2164	549	2164	549	478	13446	13446	478	429	429	515	688	515	688	1032	1032	752	752
GT3	19898	19898	28539	28539	49364	49364	29786	29786	37489	37489	26251	26251	108290	108290	39594	39594	18781	18781	70322	24304	20089	24304	20089	70322	5539	47065	27257	5539	27257	47065	25620	25620	15275	28339	24939	24939	15275	28339	68525	61354	9876	31919	68525	9876	31919	12691	61354	12691	29852	19101	8987	19101	8987	29852	85044	22879	8327	6817	22879	6817	8327	85044	101413	34694	34694	4933	4933	53681	11603	11603	43012	53681	170845	43012	86786	59256	86786	22874	59094	59256	22874	59094	170845	50408	50408	3817	3817	12211	4893	12211	4893	13080	13080	21102	45458	111329	21102	42365	42365	45458	254926	79276	55199	55199	254926	111329	83692	79276	19875	19875	42668	7934	7934	51999	83692	42668	29278	51999	101413	29278	9285	9285	37392	34364	34364	40180	37392	40180	52564	52564	10237	10237	16751	16751	36904	21335	36904	21335	38789	38789	15271	15271	9494	9494	4696	37271	4696	37271	39053	39053	21036	16962	21036	16962	41037	27322	41037	23221	27322	23221	100984	46469	46469	74974	74974	100984	155938	155938	41832	41832	955011	955011	1005220	1005220	970030	1065439	970030	1065439	666161	356301	356301	666161	1014574	1014574	327500	793685	327500	793685	561479	561479	1103130	1103130
GT30	1782	1782	7843	7843	12913	12913	10753	10753	13579	13579	8437	8437	33841	33841	11900	11900	10140	10140	19697	11556	1226	11556	1226	19697	6567	10024	7360	6567	7360	10024	11376	11376	2405	12680	7420	7420	2405	12680	25670	16984	9781	10370	25670	9781	10370	3247	16984	3247	18880	5599	3742	5599	3742	18880	25420	2246	3851	3066	2246	3066	3851	25420	41988	6537	6537	1194	1194	17869	4949	4949	16589	17869	9403	16589	16253	18505	16253	4834	18363	18505	4834	18363	9403	27286	27286	2083	2083	2254	1311	2254	1311	6650	6650	10477	16942	56227	10477	10865	10865	16942	8000	25524	14356	14356	8000	56227	22001	25524	8848	8848	17712	8183	8183	17384	22001	17712	14508	17384	41988	14508	2539	2539	17663	8799	8799	8781	17663	8781	11453	11453	3907	3907	6363	6363	13392	13701	13392	13701	6929	6929	17222	17222	5541	5541	10274	11318	10274	11318	8781	8781	8600	16316	8600	16316	13891	14903	13891	10834	14903	10834	29530	12594	12594	28960	28960	29530	54828	54828	11467	11467	353905	353905	361989	361989	274674	336037	274674	336037	220045	195651	195651	220045	340319	340319	158700	237840	158700	237840	214377	214377	353253	353253
GT31	3	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	147	147	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	2	0	0	0	1	0	1	1	0	0	0	493171	0	0	0	493171	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460	460	3	0	3	0	0	2	0	0	2	0	0	240	240	2	2	0	0	0	0	0	0	0	1	1	5	2	5	2	1	7	7	1	1	1	300	1	300	1	3	3	11	11
GT32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	5	0	5	0	3	3	0	0	0	0	10	0	10	0	0	1	1
GT33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	25	0	25	0	0	0	0	0
GT34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	2	0	2	0	0	0	0
GT35	37415	37415	92357	92357	103888	103888	120020	120020	170392	170392	101312	101312	194872	194872	78542	78542	62029	62029	145277	47644	30169	47644	30169	145277	22544	168323	83188	22544	83188	168323	65757	65757	28816	62752	55243	55243	28816	62752	154187	125081	49571	53440	154187	49571	53440	30831	125081	30831	125982	32360	22454	32360	22454	125982	195595	43159	21877	30025	43159	30025	21877	195595	123227	82562	82562	9384	9384	154862	25424	25424	84164	154862	347895	84164	135225	150716	135225	79372	216980	150716	79372	216980	347895	105096	105096	22875	22875	29568	10374	29568	10374	35942	35942	44599	174058	222294	44599	95672	95672	174058	374811	153562	120834	120834	374811	222294	151175	153562	52934	52934	189509	28129	28129	154718	151175	189509	61053	154718	123227	61053	16185	16185	128813	103559	103559	88508	128813	88508	98918	98918	18419	18419	41310	41310	80269	50540	80269	50540	96882	96882	60294	60294	20777	20777	24803	80041	24803	80041	148284	148284	89232	83773	89232	83773	130328	94026	130328	53284	94026	53284	229054	133300	133300	134374	134374	229054	196504	196504	146115	146115	1693967	1693967	2235757	2235757	1621892	2110948	1621892	2110948	1803934	1023097	1023097	1803934	1779267	1779267	1834070	1787682	1834070	1787682	2607026	2607026	2287804	2287804
GT36	1013	1013	16039	16039	21844	21844	41017	41017	30884	30884	23324	23324	45295	45295	29076	29076	10380	10380	21597	88	113	88	113	21597	118	16016	31634	118	31634	16016	4836	4836	555	62	17746	17746	555	62	9435	22321	43	80	9435	43	80	273	22321	273	15787	162	109	162	109	15787	34441	959	43	142	959	142	43	34441	59308	11178	11178	25	25	34613	110	110	95	34613	10984	95	22952	20770	22952	18476	48514	20770	18476	48514	10984	338	338	175	175	660	114	660	114	23	23	188	28959	16867	188	8052	8052	28959	5509	18363	21730	21730	5509	16867	27044	18363	49	49	41557	57	57	30852	27044	41557	90	30852	59308	90	166	166	25507	25977	25977	19024	25507	19024	12535	12535	51	51	88	88	44	34	44	34	9195	9195	214	214	141	141	11	21	11	21	25632	25632	18219	33	18219	33	30618	9146	30618	86	9146	86	38314	29973	29973	46583	46583	38314	29622	29622	38116	38116	430534	430534	333837	333837	205718	176507	205718	176507	336176	70694	70694	336176	107856	107856	400701	284106	400701	284106	517081	517081	435843	435843
GT37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
GT39	428	428	2165	2165	1578	1578	4842	4842	8290	8290	4847	4847	1745	1745	561	561	1746	1746	438	2339	1050	2339	1050	438	586	2755	1293	586	1293	2755	348	348	1164	3679	709	709	1164	3679	224	6272	3358	1240	224	3358	1240	529	6272	529	1154	1572	750	1572	750	1154	14149	2223	2563	1141	2223	1141	2563	14149	243	1089	1089	145	145	4563	1079	1079	2975	4563	2388	2975	851	2469	851	2214	4622	2469	2214	4622	2388	1837	1837	1964	1964	1497	403	1497	403	1441	1441	2235	7802	911	2235	495	495	7802	2632	3128	3395	3395	2632	911	4711	3128	828	828	4053	304	304	3275	4711	4053	3287	3275	243	3287	759	759	1119	3258	3258	3502	1119	3502	2336	2336	445	445	4296	4296	3922	521	3922	521	539	539	1740	1740	611	611	433	5388	433	5388	4984	4984	4398	11149	4398	11149	5436	2493	5436	3059	2493	3059	2640	5291	5291	1622	1622	2640	10650	10650	9187	9187	25959	25959	49700	49700	25230	38778	25230	38778	32067	28104	28104	32067	22577	22577	84201	39486	84201	39486	51642	51642	19157	19157
GT4	49396	49396	79445	79445	98954	98954	210895	210895	213722	213722	128995	128995	215762	215762	133734	133734	82434	82434	197885	60410	61181	60410	61181	197885	24779	155689	115479	24779	115479	155689	100733	100733	37731	151536	55268	55268	37731	151536	126698	131620	58295	62974	126698	58295	62974	40278	131620	40278	154908	35612	34253	35612	34253	154908	208088	64563	50609	42539	64563	42539	50609	208088	359395	86493	86493	22094	22094	189576	35182	35182	82061	189576	485879	82061	132427	173906	132427	73140	267511	173906	73140	267511	485879	131883	131883	28986	28986	49407	24583	49407	24583	36970	36970	50783	244251	314161	50783	96419	96419	244251	424181	205251	148813	148813	424181	314161	179784	205251	68784	68784	248391	31992	31992	183264	179784	248391	76839	183264	359395	76839	18827	18827	184000	131227	131227	77600	184000	77600	101310	101310	36226	36226	73766	73766	81815	143264	81815	143264	88699	88699	61711	61711	25503	25503	40714	95085	40714	95085	181059	181059	116900	132566	116900	132566	173302	145417	173302	72426	145417	72426	301365	148015	148015	240923	240923	301365	309691	309691	179310	179310	3636802	3636802	2772952	2772952	2335494	3028125	2335494	3028125	2637553	1397608	1397608	2637553	2091909	2091909	2283997	2540377	2283997	2540377	3438844	3438844	3660585	3660585
GT41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	49	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	76	0	0	0	0	0
GT43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GT47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	1	38	38	0	0	1	0	0	0	0	0	0	0	0	1	2	1	2	0	158121	158121	0	0	0	15	1	15	1	8	8	2	2
