	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
1.1.1.14	4460	4460	28532	28532	48095	48095	40739	40739	125030	125030	52651	52651	86394	86394	28313	28313	18500	18500	87247	5422	113659	5422	113659	87247	3636	154377	24018	3636	24018	154377	41619	41619	5096	23286	18730	18730	5096	23286	51734	43231	16105	13243	51734	16105	13243	6474	43231	6474	43856	6394	7486	6394	7486	43856	72559	9243	8868	9499	9243	9499	8868	72559	53655	51356	51356	15992	15992	121758	12672	12672	17442	121758	33692	17442	41045	70855	41045	27383	107015	70855	27383	107015	33692	22723	22723	7275	7275	7318	7860	7318	7860	8639	8639	4716	110310	73327	4716	36312	36312	110310	39400	57009	62804	62804	39400	73327	52704	57009	15502	15502	86970	6344	6344	70116	52704	86970	51862	70116	53655	51862	2789	2789	59675	34248	34248	26718	59675	26718	32482	32482	74369	74369	19454	19454	15790	17851	15790	17851	49870	49870	14887	14887	3339	3339	5452	18599	5452	18599	96057	96057	21136	34756	21136	34756	65408	36505	65408	10237	36505	10237	126852	60065	60065	59601	59601	126852	82167	82167	71767	71767	705829	705829	1043577	1043577	658717	955875	658717	955875	935343	416534	416534	935343	617056	617056	709320	740492	709320	740492	1765083	1765083	991063	991063
1.1.1.140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1485	0	0	0	1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	2	0	0	4	4	0	1	1	3	0	3	0	1	1	1	1
1.1.1.145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.156	22	22	15	15	1	1	2	2	39	39	3	3	9	9	0	0	0	0	76	7	1	7	1	76	8	1	1	8	1	1	3	3	15	2	2	2	15	2	20	29	0	0	20	0	0	22	29	22	3	110	3	110	3	3	9	36	0	8	36	8	0	9	2	26	26	0	0	0	0	0	0	0	32	0	20	4	20	2	101	4	2	101	32	15	15	12	12	25	3	25	3	87	87	26	42	18	26	1	1	42	45	12	0	0	45	18	0	12	1	1	13	2	2	2	0	13	0	2	2	0	12	12	17	1	1	10	17	10	4	4	0	0	8	8	0	1	0	1	3	3	26	26	9	9	2	0	2	0	108	108	3	109	3	109	44	2	44	6	2	6	1	85	85	5	5	1	0	0	27	27	413	413	44	44	1110	480	1110	480	537	1409	1409	537	193	193	267	352	267	352	836	836	627	627
1.1.1.157	1857	1857	7542	7542	18411	18411	32041	32041	17489	17489	12100	12100	20392	20392	12021	12021	10182	10182	8292	759	561	759	561	8292	455	8605	14852	455	14852	8605	12010	12010	812	1054	4904	4904	812	1054	4147	11970	584	1049	4147	584	1049	677	11970	677	25547	814	598	814	598	25547	24118	2087	453	395	2087	395	453	24118	4805	5095	5095	163	163	21414	464	464	580	21414	14779	580	40971	18318	40971	23927	52358	18318	23927	52358	14779	1594	1594	422	422	1255	166	1255	166	617	617	766	35177	14617	766	12164	12164	35177	24545	14523	29744	29744	24545	14617	20094	14523	366	366	42551	506	506	20017	20094	42551	934	20017	4805	934	502	502	26259	12789	12789	7460	26259	7460	7047	7047	284	284	1105	1105	1032	730	1032	730	13572	13572	1400	1400	274	274	428	1402	428	1402	17557	17557	22246	769	22246	769	23325	20622	23325	1000	20622	1000	18535	27841	27841	39157	39157	18535	13078	13078	26380	26380	153134	153134	275314	275314	124229	176715	124229	176715	246333	108616	108616	246333	155482	155482	862468	185170	862468	185170	428205	428205	276980	276980
1.1.1.169	2873	2873	16630	16630	17638	17638	29954	29954	34208	34208	23704	23704	38655	38655	8520	8520	15642	15642	37149	5008	6215	5008	6215	37149	1284	28599	8540	1284	8540	28599	11201	11201	1984	6631	5870	5870	1984	6631	21608	26397	6327	7141	21608	6327	7141	2454	26397	2454	27298	3921	1885	3921	1885	27298	40812	4276	3742	2399	4276	2399	3742	40812	7346	16406	16406	1696	1696	34047	3000	3000	4918	34047	22025	4918	35084	32513	35084	10533	41185	32513	10533	41185	22025	11176	11176	3366	3366	2823	1885	2823	1885	3604	3604	3011	39790	64958	3011	13943	13943	39790	30666	39255	31293	31293	30666	64958	31268	39255	11041	11041	37847	2602	2602	34382	31268	37847	5415	34382	7346	5415	1488	1488	34679	19482	19482	15718	34679	15718	17736	17736	4894	4894	8173	8173	6043	5294	6043	5294	24852	24852	6498	6498	2130	2130	1787	10495	1787	10495	26599	26599	23486	9509	23486	9509	30701	21090	30701	4844	21090	4844	60907	27489	27489	20394	20394	60907	57139	57139	24626	24626	238898	238898	538553	538553	409520	596889	409520	596889	418212	221642	221642	418212	356879	356879	393717	369488	393717	369488	579080	579080	639930	639930
1.1.1.17	806	806	19617	19617	20824	20824	33931	33931	46410	46410	23555	23555	47245	47245	38979	38979	16031	16031	43478	837	433	837	433	43478	471	32275	28133	471	28133	32275	34076	34076	842	972	11937	11937	842	972	22595	31600	1118	1582	22595	1118	1582	586	31600	586	42919	1325	431	1325	431	42919	47046	849	863	828	849	828	863	47046	83428	18045	18045	258	258	33601	602	602	356	33601	4202	356	35594	32898	35594	16830	52980	32898	16830	52980	4202	964	964	1195	1195	957	224	957	224	737	737	664	46990	67672	664	30412	30412	46990	3848	40713	35745	35745	3848	67672	32539	40713	801	801	49289	729	729	38387	32539	49289	1093	38387	83428	1093	518	518	49915	27505	27505	16535	49915	16535	18223	18223	592	592	1687	1687	439	728	439	728	22810	22810	883	883	1127	1127	360	3002	360	3002	28958	28958	18609	2147	18609	2147	46314	40502	46314	933	40502	933	57500	37939	37939	45359	45359	57500	67908	67908	38332	38332	721069	721069	595472	595472	454783	472641	454783	472641	513375	190350	190350	513375	435716	435716	682030	385198	682030	385198	712046	712046	663190	663190
1.1.1.170	0	0	0	0	1	1	0	0	2	2	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	34	0	0	2	0	0	0	34	0	3	0	0	0	0	3	7	1	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	2	2	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	28	3	0	16	16	28	1	9	0	0	1	3	4	9	0	0	0	0	0	1	4	0	0	1	0	0	0	0	0	0	0	6	0	6	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	19	19	0	0	11	11	15	19	15	19	3	3	3	3	1575	1575	17	5	17	5	2	2	57	57
1.1.1.173	0	0	0	0	0	0	0	0	0	0	2	2	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0	4	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	6	35	6	0	0	0	0
1.1.1.178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	30	0	0	0	0	0
1.1.1.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.18	161	161	2179	2179	1231	1231	1893	1893	3898	3898	2412	2412	2570	2570	1380	1380	2548	2548	4373	1482	521	1482	521	4373	543	1824	836	543	836	1824	4046	4046	854	1806	479	479	854	1806	12010	3025	1171	415	12010	1171	415	366	3025	366	6223	718	123	718	123	6223	5688	67	1475	516	67	516	1475	5688	547	826	826	111	111	4426	486	486	549	4426	685	549	1714	1979	1714	1030	7497	1979	1030	7497	685	1854	1854	545	545	340	100	340	100	746	746	740	5916	3577	740	3480	3480	5916	635	3301	1787	1787	635	3577	1831	3301	320	320	4861	324	324	3278	1831	4861	1456	3278	547	1456	211	211	4866	602	602	2269	4866	2269	777	777	38	38	1710	1710	971	690	971	690	2468	2468	1122	1122	353	353	616	3131	616	3131	4504	4504	2647	1531	2647	1531	5979	5530	5979	1031	5530	1031	2809	3396	3396	1993	1993	2809	2567	2567	2691	2691	27747	27747	52359	52359	40755	32826	40755	32826	80619	14282	14282	80619	48013	48013	64236	24165	64236	24165	127288	127288	26222	26222
1.1.1.181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.193	2339	2339	10170	10170	18416	18416	32925	32925	25074	25074	16807	16807	29794	29794	17412	17412	9726	9726	26067	8257	1351	8257	1351	26067	3864	18333	16628	3864	16628	18333	15030	15030	2353	12132	7880	7880	2353	12132	15582	18279	5247	8034	15582	5247	8034	3272	18279	3272	26514	5997	7163	5997	7163	26514	25590	3757	3636	3357	3757	3357	3636	25590	33691	9764	9764	1139	1139	30945	3577	3577	15874	30945	14200	15874	20267	24717	20267	14526	40519	24717	14526	40519	14200	19265	19265	3704	3704	2332	1091	2332	1091	5277	5277	8898	35631	43933	8898	8615	8615	35631	8619	29194	23647	23647	8619	43933	21237	29194	5578	5578	45132	6043	6043	35443	21237	45132	10149	35443	33691	10149	2402	2402	26207	20913	20913	13090	26207	13090	11488	11488	2017	2017	5654	5654	9434	9929	9434	9929	25153	25153	10497	10497	4965	4965	5076	10167	5076	10167	27118	27118	25896	11742	25896	11742	26242	19750	26242	7945	19750	7945	33144	32091	32091	37870	37870	33144	42624	42624	33133	33133	313401	313401	513731	513731	273113	400721	273113	400721	321300	200601	200601	321300	308557	308557	415121	324039	415121	324039	420579	420579	468280	468280
1.1.1.195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	0
1.1.1.197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.2	250	250	1183	1183	860	860	1626	1626	1573	1573	1633	1633	1979	1979	254	254	899	899	3469	25	140	25	140	3469	57	1814	261	57	261	1814	834	834	195	79	312	312	195	79	1099	1154	12	45	1099	12	45	125	1154	125	1551	20	14	20	14	1551	3073	398	13	56	398	56	13	3073	253	509	509	9	9	1050	37	37	5	1050	1413	5	1091	2622	1091	652	2545	2622	652	2545	1413	215	215	62	62	267	73	267	73	25	25	107	2675	4100	107	314	314	2675	744	2621	2183	2183	744	4100	1101	2621	39	39	1858	21	21	1815	1101	1858	34	1815	253	34	91	91	1858	698	698	1098	1858	1098	773	773	46	46	68	68	22	83	22	83	1511	1511	92	92	28	28	21	31	21	31	1482	1482	1611	27	1611	27	1312	1012	1312	15	1012	15	3621	720	720	876	876	3621	739	739	2767	2767	9645	9645	26951	26951	20548	22977	20548	22977	36304	10818	10818	36304	15971	15971	16892	19805	16892	19805	54230	54230	29497	29497
1.1.1.200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	12	0	0	0	0	0
1.1.1.202	220	220	4410	4410	3724	3724	6029	6029	9765	9765	5437	5437	13398	13398	1766	1766	4704	4704	11797	732	463	732	463	11797	442	6647	1534	442	1534	6647	1949	1949	212	1113	1556	1556	212	1113	10400	13991	1127	1298	10400	1127	1298	699	13991	699	4726	660	290	660	290	4726	13078	352	1036	1469	352	1469	1036	13078	2725	4662	4662	249	249	13788	922	922	2238	13788	912	2238	6629	10839	6629	4506	11373	10839	4506	11373	912	1912	1912	734	734	648	943	648	943	1169	1169	1578	12592	22477	1578	3636	3636	12592	840	16504	6720	6720	840	22477	7658	16504	6889	6889	13427	215	215	11953	7658	13427	3204	11953	2725	3204	356	356	8375	6450	6450	2195	8375	2195	7130	7130	428	428	1795	1795	3111	877	3111	877	6782	6782	1375	1375	522	522	55	1995	55	1995	6572	6572	3896	2917	3896	2917	9775	4089	9775	1498	4089	1498	14146	11690	11690	3007	3007	14146	16734	16734	10277	10277	94855	94855	168975	168975	95704	282675	95704	282675	178773	38290	38290	178773	129587	129587	77552	134843	77552	134843	176068	176068	148297	148297
1.1.1.203	0	0	0	0	0	0	0	0	0	0	177	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
