	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
RC00010	426521	426521	840892	840892	985231	985231	1276115	1276115	1761583	1761583	993115	993115	1990353	1990353	803240	803240	640078	640078	1474064	382779	337830	382779	337830	1474064	171617	1342398	830836	171617	830836	1342398	637087	637087	369817	605236	494432	494432	369817	605236	1179636	1210000	447544	569940	1179636	447544	569940	317119	1210000	317119	1246809	273214	256987	273214	256987	1246809	1893369	616041	221557	310932	616041	310932	221557	1893369	1704986	735149	735149	106539	106539	1539328	413992	413992	741789	1539328	5206569	741789	1338594	1397299	1338594	661567	2227782	1397299	661567	2227782	5206569	1003204	1003204	223070	223070	392471	146895	392471	146895	321487	321487	378434	1788157	2016210	378434	940920	940920	1788157	6067985	1541888	1282993	1282993	6067985	2016210	1299323	1541888	588552	588552	2020970	249243	249243	1599525	1299323	2020970	639119	1599525	1704986	639119	150978	150978	1251792	988366	988366	741664	1251792	741664	935148	935148	208054	208054	440328	440328	798733	501075	798733	501075	777946	777946	504780	504780	191766	191766	190203	633513	190203	633513	1264867	1264867	938647	983226	938647	983226	1330833	906259	1330833	466298	906259	466298	2452785	1250910	1250910	1768801	1768801	2452785	2222662	2222662	1393127	1393127	19536982	19536982	24243054	24243054	17564521	21586408	17564521	21586408	19086172	9647718	9647718	19086172	16553467	16553467	17545882	17062430	17545882	17062430	26234246	26234246	24383893	24383893
RC00011	5527	5527	31013	31013	21736	21736	37528	37528	59190	59190	22071	22071	52365	52365	11991	11991	21197	21197	35242	14439	5765	14439	5765	35242	6864	32775	10493	6864	10493	32775	27615	27615	4523	12876	11404	11404	4523	12876	31547	34601	18337	14936	31547	18337	14936	8097	34601	8097	37524	9516	16710	9516	16710	37524	66071	9025	8439	15005	9025	15005	8439	66071	14637	17638	17638	2283	2283	36854	8471	8471	28163	36854	45186	28163	25549	46108	25549	10748	52086	46108	10748	52086	45186	28676	28676	8087	8087	8309	5234	8309	5234	11396	11396	17325	43185	51620	17325	27495	27495	43185	26211	34588	30136	30136	26211	51620	31113	34588	28304	28304	39527	8855	8855	42932	31113	39527	20664	42932	14637	20664	3980	3980	38827	15190	15190	23083	38827	23083	20596	20596	5019	5019	15848	15848	24953	12274	24953	12274	16948	16948	19185	19185	6306	6306	6643	20375	6643	20375	32247	32247	34925	38653	34925	38653	31598	44936	31598	17025	44936	17025	54344	19586	19586	30349	30349	54344	60295	60295	34178	34178	527840	527840	694780	694780	506762	758265	506762	758265	429664	244741	244741	429664	661600	661600	488318	584078	488318	584078	706812	706812	649517	649517
RC00012	101955	101955	43227	43227	55638	55638	44526	44526	62984	62984	43911	43911	113916	113916	40471	40471	36512	36512	80170	22956	56047	22956	56047	80170	11679	46446	30664	11679	30664	46446	83062	83062	80312	38700	22423	22423	80312	38700	77932	67361	13407	26464	77932	13407	26464	37664	67361	37664	71486	15416	15225	15416	15225	71486	107179	137621	15588	9500	137621	9500	15588	107179	112203	34124	34124	6500	6500	90942	16878	16878	21442	90942	1274804	21442	88189	68013	88189	25353	82709	68013	25353	82709	1274804	43666	43666	12838	12838	71727	13021	71727	13021	14539	14539	19503	67616	119379	19503	77268	77268	67616	1901969	87158	78611	78611	1901969	119379	74166	87158	21640	21640	71162	11770	11770	64924	74166	71162	34145	64924	112203	34145	19343	19343	82505	37148	37148	43401	82505	43401	51090	51090	36021	36021	23957	23957	20738	30916	20738	30916	30786	30786	18537	18537	6074	6074	10096	33635	10096	33635	68848	68848	34807	39988	34807	39988	70209	76615	70209	18629	76615	18629	136591	53794	53794	114562	114562	136591	176388	176388	54192	54192	1025137	1025137	1397554	1397554	1366599	1059059	1366599	1059059	931627	893204	893204	931627	1100769	1100769	846914	926288	846914	926288	861596	861596	1369419	1369419
RC00013	58170	58170	35032	35032	30220	30220	50963	50963	82133	82133	37829	37829	73468	73468	18022	18022	38701	38701	48146	27178	42045	27178	42045	48146	10032	39668	23073	10032	23073	39668	23521	23521	44294	33995	15510	15510	44294	33995	45933	53018	17065	25730	45933	17065	25730	24144	53018	24144	61102	14336	12792	14336	12792	61102	83188	76194	11993	10886	76194	10886	11993	83188	37169	20114	20114	8358	8358	77241	15324	15324	26634	77241	726894	26634	43151	58749	43151	23239	100933	58749	23239	100933	726894	49773	49773	11999	11999	41444	10124	41444	10124	14852	14852	20035	76193	70720	20035	49336	49336	76193	753123	52086	46907	46907	753123	70720	51055	52086	19637	19637	85498	11093	11093	67542	51055	85498	31794	67542	37169	31794	12866	12866	58365	30892	30892	44459	58365	44459	25372	25372	27263	27263	23318	23318	25751	27284	25751	27284	23600	23600	23596	23596	7523	7523	9421	35068	9421	35068	66937	66937	47697	37865	47697	37865	39511	39874	39511	22907	39874	22907	112617	41281	41281	53657	53657	112617	68823	68823	55608	55608	558339	558339	1051374	1051374	1010512	595357	1010512	595357	827268	670780	670780	827268	697957	697957	947831	564475	947831	564475	1104345	1104345	1111464	1111464
RC00014	152042	152042	127011	127011	149440	149440	150029	150029	234339	234339	140486	140486	417775	417775	94831	94831	120876	120876	257783	94444	193249	94444	193249	257783	45046	162304	74982	45046	74982	162304	195615	195615	124402	133128	61334	61334	124402	133128	245066	207418	195042	335884	245066	195042	335884	70874	207418	70874	193361	58856	49658	58856	49658	193361	335971	208662	50944	39033	208662	39033	50944	335971	260835	107192	107192	56451	56451	315539	387667	387667	122527	315539	1875942	122527	250367	210774	250367	78318	283703	210774	78318	283703	1875942	205742	205742	38000	38000	119413	33915	119413	33915	60659	60659	81857	239991	464894	81857	342558	342558	239991	1936158	292652	233193	233193	1936158	464894	224424	292652	229032	229032	244466	50843	50843	220709	224424	244466	173913	220709	260835	173913	41975	41975	242688	113818	113818	121183	242688	121183	217378	217378	133871	133871	92452	92452	130930	104865	130930	104865	106785	106785	98180	98180	35909	35909	48155	467903	48155	467903	191524	191524	128625	203683	128625	203683	208967	195940	208967	94983	195940	94983	417334	191912	191912	253130	253130	417334	582562	582562	213885	213885	2682068	2682068	4439373	4439373	3685927	3854604	3685927	3854604	3196737	2467036	2467036	3196737	3054460	3054460	2573090	2871779	2573090	2871779	3322192	3322192	4480751	4480751
RC00015	134005	134005	139882	139882	152072	152072	156523	156523	238241	238241	143375	143375	269974	269974	108226	108226	94900	94900	216162	75911	81736	75911	81736	216162	28336	199108	117103	28336	117103	199108	121804	121804	107946	109858	83564	83564	107946	109858	156456	182443	55526	85741	156456	55526	85741	57945	182443	57945	177841	52634	41541	52634	41541	177841	283990	178724	35188	39096	178724	39096	35188	283990	244524	116015	116015	16904	16904	249561	48904	48904	97356	249561	2853440	97356	207807	191027	207807	103979	301101	191027	103979	301101	2853440	257597	257597	32995	32995	107694	79632	107694	79632	52796	52796	87464	247490	260693	87464	161356	161356	247490	2491060	206956	196709	196709	2491060	260693	175978	206956	78348	78348	259524	42106	42106	201876	175978	259524	103208	201876	244524	103208	34077	34077	193363	146374	146374	113255	193363	113255	142630	142630	57718	57718	147334	147334	104492	90665	104492	90665	112953	112953	75389	75389	30740	30740	28151	110007	28151	110007	302205	302205	124962	142100	124962	142100	196965	170174	196965	77760	170174	77760	318096	176875	176875	250255	250255	318096	294905	294905	203905	203905	2664084	2664084	3294303	3294303	2912946	2675138	2912946	2675138	2703200	1781946	1781946	2703200	2577964	2577964	2791348	2353507	2791348	2353507	3329803	3329803	3080051	3080051
RC00016	2194	2194	3472	3472	553	553	3247	3247	3487	3487	1132	1132	1566	1566	1236	1236	1972	1972	1237	5884	1946	5884	1946	1237	728	524	727	728	727	524	12469	12469	3856	14880	396	396	3856	14880	3616	3925	5504	7499	3616	5504	7499	5384	3925	5384	9661	2558	6596	2558	6596	9661	7149	12777	1514	12774	12777	12774	1514	7149	303	710	710	1000	1000	3065	4964	4964	5919	3065	9258	5919	1014	1130	1014	602	4807	1130	602	4807	9258	16849	16849	4828	4828	4744	2628	4744	2628	6635	6635	2018	3535	3986	2018	7666	7666	3535	9019	1034	1097	1097	9019	3986	1796	1034	14364	14364	2424	8417	8417	4025	1796	2424	8454	4025	303	8454	4151	4151	8492	1001	1001	1273	8492	1273	1163	1163	1040	1040	5542	5542	16693	14187	16693	14187	717	717	10392	10392	4076	4076	2630	7226	2630	7226	1628	1628	2852	17873	2852	17873	2655	11191	2655	13336	11191	13336	1503	2711	2711	675	675	1503	5243	5243	1969	1969	61806	61806	38640	38640	80833	53873	80833	53873	69544	131707	131707	69544	11067	11067	117815	24254	117815	24254	26323	26323	33821	33821
RC00017	502774	502774	1006230	1006230	1045675	1045675	1732777	1732777	2256150	2256150	1170100	1170100	2591699	2591699	1049671	1049671	926384	926384	2087936	594197	644485	594197	644485	2087936	282588	1501521	828922	282588	828922	1501521	1088939	1088939	489162	706775	563921	563921	489162	706775	1426268	1548560	819857	716630	1426268	819857	716630	436189	1548560	436189	1791519	400092	407568	400092	407568	1791519	2321886	818124	325247	503866	818124	503866	325247	2321886	2359173	798037	798037	115887	115887	1951717	500755	500755	1015539	1951717	5488982	1015539	1571092	1681439	1571092	718986	3242927	1681439	718986	3242927	5488982	1337944	1337944	365758	365758	581278	253544	581278	253544	497029	497029	481207	2371590	3258910	481207	1202325	1202325	2371590	8614506	2057185	1512328	1512328	8614506	3258910	1758972	2057185	978374	978374	2470073	403697	403697	2130315	1758972	2470073	913165	2130315	2359173	913165	217000	217000	2231694	1116739	1116739	769130	2231694	769130	966260	966260	422822	422822	739840	739840	1026443	589497	1026443	589497	864371	864371	768621	768621	236784	236784	330609	1253285	330609	1253285	1541409	1541409	1355665	1578411	1355665	1578411	1678395	1680078	1678395	718227	1680078	718227	3246656	1531686	1531686	2055445	2055445	3246656	3067257	3067257	1793404	1793404	29456360	29456360	32033639	32033639	22005475	29666885	22005475	29666885	27773046	14400695	14400695	27773046	22315328	22315328	25694564	22734383	25694564	22734383	34519947	34519947	34609790	34609790
RC00018	24	24	242	242	53	53	237	237	212	212	177	177	208	208	121	121	660	660	67	275	18	275	18	67	0	75	176	0	176	75	137	137	1	0	36	36	1	0	35	123	36	1	35	36	1	1	123	1	201	0	0	0	0	201	1322	4	0	5	4	5	0	1322	1147	297	297	0	0	283	1	1	0	283	8	0	60	206	60	59	215	206	59	215	8	258	258	12	12	20	2	20	2	0	0	1	337	462	1	51	51	337	18	232	73	73	18	462	757	232	2	2	236	1	1	101	757	236	3	101	1147	3	10	10	499	191	191	282	499	282	106	106	11	11	0	0	0	0	0	0	149	149	1	1	21	21	0	0	0	0	307	307	481	0	481	0	220	853	220	0	853	0	207	164	164	266	266	207	230	230	760	760	10124	10124	4406	4406	2147	2180	2147	2180	5970	234	234	5970	5960	5960	3788	3171	3788	3171	4015	4015	1934	1934
RC00020	96866	96866	86665	86665	91356	91356	140778	140778	204128	204128	109443	109443	196883	196883	73979	73979	83489	83489	162395	52699	67976	52699	67976	162395	27371	127715	79052	27371	79052	127715	78215	78215	83409	91619	55224	55224	83409	91619	137121	138389	51819	56808	137121	51819	56808	50693	138389	50693	154238	35115	42594	35115	42594	154238	212370	141588	32085	37061	141588	37061	32085	212370	172785	73092	73092	12961	12961	191610	35166	35166	85122	191610	1203669	85122	126068	139555	126068	71853	259352	139555	71853	259352	1203669	132954	132954	29212	29212	84839	23208	84839	23208	40685	40685	44825	206480	240050	44825	94716	94716	206480	1221455	163530	147684	147684	1221455	240050	138262	163530	61725	61725	238209	37572	37572	176500	138262	238209	84801	176500	172785	84801	25246	25246	167464	95140	95140	74446	167464	74446	92037	92037	47985	47985	64078	64078	85540	71207	85540	71207	77983	77983	70996	70996	22640	22640	25429	85444	25429	85444	148564	148564	103037	135265	103037	135265	136460	116261	136460	57780	116261	57780	268400	136969	136969	181174	181174	268400	244445	244445	147496	147496	1954774	1954774	2786959	2786959	1934113	2288533	1934113	2288533	2281578	1174530	1174530	2281578	1707594	1707594	2189641	1939662	2189641	1939662	3108853	3108853	2945656	2945656
RC00021	7867	7867	42861	42861	43221	43221	65859	65859	110840	110840	58130	58130	152537	152537	32997	32997	36884	36884	80886	28651	14926	28651	14926	80886	10813	79946	31137	10813	31137	79946	30991	30991	12185	49573	24846	24846	12185	49573	63131	63672	34843	137187	63131	34843	137187	18383	63672	18383	83946	18574	22751	18574	22751	83946	101108	15483	16284	25051	15483	25051	16284	101108	60877	37851	37851	4874	4874	94442	167258	167258	52680	94442	78350	52680	57468	76933	57468	35131	124265	76933	35131	124265	78350	74616	74616	15464	15464	14070	6813	14070	6813	25023	25023	25530	108568	103080	25530	114032	114032	108568	43191	81010	72620	72620	43191	103080	65131	81010	31951	31951	103667	20067	20067	95131	65131	103667	43928	95131	60877	43928	7556	7556	86147	47576	47576	34353	86147	34353	71891	71891	10089	10089	30268	30268	51640	37888	51640	37888	39351	39351	39485	39485	15523	15523	12160	43993	12160	43993	65220	65220	51416	71410	51416	71410	75270	48601	75270	34814	48601	34814	125024	67733	67733	80873	80873	125024	79548	79548	73749	73749	922694	922694	1371771	1371771	799775	1212555	799775	1212555	1001486	481064	481064	1001486	909190	909190	1012845	905051	1012845	905051	1746034	1746034	1245163	1245163
RC00022	12388	12388	87044	87044	85832	85832	122422	122422	165612	165612	91443	91443	224596	224596	119674	119674	85203	85203	156457	54027	16219	54027	16219	156457	15961	110486	76002	15961	76002	110486	91298	91298	55770	111026	52270	52270	55770	111026	152926	171014	66398	55724	152926	66398	55724	26216	171014	26216	119642	36842	26715	36842	26715	119642	227749	31566	27948	32457	31566	32457	27948	227749	290284	75918	75918	8426	8426	158955	31047	31047	85734	158955	72562	85734	154036	137043	154036	50053	212816	137043	50053	212816	72562	172567	172567	26479	26479	60679	10180	60679	10180	46374	46374	47275	155537	258187	47275	97530	97530	155537	467031	178201	148894	148894	467031	258187	204595	178201	61565	61565	160897	43180	43180	166585	204595	160897	78653	166585	290284	78653	14035	14035	143992	98388	98388	86281	143992	86281	98505	98505	10777	10777	50342	50342	82097	101036	82097	101036	61241	61241	83001	83001	35480	35480	25497	75888	25497	75888	94049	94049	112586	144195	112586	144195	132664	118640	132664	60699	118640	60699	281117	111909	111909	126338	126338	281117	356212	356212	118921	118921	2779959	2779959	2934114	2934114	2098719	2179783	2098719	2179783	2017132	1885220	1885220	2017132	2399543	2399543	1653965	1846139	1653965	1846139	2338689	2338689	2533520	2533520
RC00023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RC00024	194	194	9947	9947	8378	8378	11490	11490	19060	19060	11377	11377	26463	26463	6614	6614	8816	8816	20662	631	184	631	184	20662	212	14787	7592	212	7592	14787	11626	11626	589	826	4757	4757	589	826	14447	19383	554	585	14447	554	585	256	19383	256	15042	454	4707	454	4707	15042	25440	216	812	370	216	370	812	25440	26920	7890	7890	99	99	15850	322	322	434	15850	986	434	13000	16643	13000	7768	19554	16643	7768	19554	986	1044	1044	618	618	416	123	416	123	636	636	396	23136	30297	396	12818	12818	23136	827	19447	15498	15498	827	30297	20222	19447	215	215	22207	949	949	18953	20222	22207	762	18953	26920	762	352	352	18767	7558	7558	6962	18767	6962	9290	9290	96	96	1190	1190	374	431	374	431	9854	9854	1745	1745	345	345	459	1443	459	1443	11626	11626	11151	1109	11151	1109	13561	14603	13561	704	14603	704	27102	14246	14246	10510	10510	27102	20843	20843	15449	15449	245334	245334	253910	253910	194568	311327	194568	311327	284865	89337	89337	284865	340244	340244	259008	291084	259008	291084	347195	347195	243931	243931
RC00025	2742	2742	13390	13390	11207	11207	16941	16941	17419	17419	9913	9913	23708	23708	12184	12184	9738	9738	23602	10935	5560	10935	5560	23602	2968	14964	7537	2968	7537	14964	19184	19184	4887	12307	5136	5136	4887	12307	13934	12679	13462	11647	13934	13462	11647	9337	12679	9337	22179	5518	10862	5518	10862	22179	30547	4814	6162	14141	4814	14141	6162	30547	31435	8731	8731	2323	2323	19228	5358	5358	23305	19228	9227	23305	21829	16381	21829	5304	20971	16381	5304	20971	9227	22241	22241	8624	8624	7606	3383	7606	3383	10626	10626	7215	19321	38295	7215	18591	18591	19321	8490	22576	14574	14574	8490	38295	21780	22576	24187	24187	20306	9993	9993	17017	21780	20306	14618	17017	31435	14618	2705	2705	22175	12194	12194	9061	22175	9061	10905	10905	1890	1890	12548	12548	24138	12338	24138	12338	7316	7316	15965	15965	5576	5576	3649	16822	3649	16822	11199	11199	14702	26381	14702	26381	16786	24750	16786	14742	24750	14742	29179	14795	14795	26297	26297	29179	51462	51462	10820	10820	398822	398822	317941	317941	300703	400165	300703	400165	321915	135165	135165	321915	239224	239224	236525	258884	236525	258884	202146	202146	377003	377003
RC00026	142590	142590	119020	119020	195772	195772	220960	220960	246526	246526	141675	141675	272469	272469	186757	186757	103602	103602	222433	80249	510184	80249	510184	222433	48859	185770	160989	48859	160989	185770	93149	93149	123457	136485	99207	99207	123457	136485	311115	174071	85945	86144	311115	85945	86144	97602	174071	97602	182555	52740	46853	52740	46853	182555	271845	190317	40302	58813	190317	58813	40302	271845	458169	105225	105225	18024	18024	423455	54376	54376	122156	423455	1638918	122156	191648	204514	191648	85332	323881	204514	85332	323881	1638918	217981	217981	44058	44058	121178	37054	121178	37054	65479	65479	70476	380947	353544	70476	123969	123969	380947	2163197	237987	193165	193165	2163197	353544	201307	237987	100343	100343	294944	56097	56097	231432	201307	294944	287524	231432	458169	287524	35928	35928	191621	180120	180120	109616	191621	109616	122643	122643	288296	288296	87732	87732	121128	120611	121128	120611	112852	112852	98659	98659	36598	36598	46945	121851	46945	121851	215990	215990	139493	178973	139493	178973	188715	146553	188715	87408	146553	87408	367402	180688	180688	332738	332738	367402	328900	328900	193673	193673	3838504	3838504	3805447	3805447	2778603	3336292	2778603	3336292	2949798	1738819	1738819	2949798	2580518	2580518	2645646	2679959	2645646	2679959	4011352	4011352	3900078	3900078
RC00027	97481	97481	78407	78407	71852	71852	110801	110801	127303	127303	73100	73100	123900	123900	42869	42869	51294	51294	119334	63703	86979	63703	86979	119334	41865	96601	40681	41865	40681	96601	88579	88579	96459	130702	26062	26062	96459	130702	95854	85770	95482	59538	95854	95482	59538	70036	85770	70036	125947	33746	41172	33746	41172	125947	140997	149757	45051	48029	149757	48029	45051	140997	82650	50291	50291	14007	14007	139761	48534	48534	101714	139761	1012968	101714	85690	100055	85690	45566	167866	100055	45566	167866	1012968	180873	180873	44610	44610	97669	28354	97669	28354	52799	52799	60291	146250	224788	60291	88865	88865	146250	1248979	93992	89291	89291	1248979	224788	97994	93992	78441	78441	151549	50472	50472	102127	97994	151549	116910	102127	82650	116910	28212	28212	121996	64689	64689	41942	121996	41942	70325	70325	58623	58623	81036	81036	101572	110221	101572	110221	55453	55453	101433	101433	27860	27860	49303	100156	49303	100156	116296	116296	83613	213588	83613	213588	101558	125568	101558	67848	125568	67848	165455	79100	79100	102169	102169	165455	169901	169901	99224	99224	1433048	1433048	1726223	1726223	1490028	2052886	1490028	2052886	1664775	972987	972987	1664775	1208734	1208734	1687976	1561538	1687976	1561538	1957528	1957528	1901702	1901702
RC00028	24513	24513	173804	173804	239315	239315	340802	340802	450892	450892	275270	275270	527849	527849	173018	173018	133608	133608	451436	83543	39945	83543	39945	451436	29296	338231	140588	29296	140588	338231	149779	149779	30246	81235	114330	114330	30246	81235	316319	284578	94070	97773	316319	94070	97773	44262	284578	44262	328753	54720	54763	54720	54763	328753	398966	49074	41689	85793	49074	85793	41689	398966	304603	197210	197210	19468	19468	316974	37752	37752	165580	316974	277514	165580	333893	373956	333893	158228	608753	373956	158228	608753	277514	141531	141531	55592	55592	50787	19329	50787	19329	62581	62581	76985	386793	515719	76985	170356	170356	386793	530488	360593	350180	350180	530488	515719	336022	360593	136441	136441	464471	42168	42168	363953	336022	464471	109706	363953	304603	109706	24901	24901	327199	217717	217717	185795	327199	185795	248245	248245	18558	18558	110155	110155	147316	60341	147316	60341	203841	203841	96908	96908	31019	31019	24084	146193	24084	146193	317190	317190	189004	205665	189004	205665	301178	236993	301178	103422	236993	103422	614636	298859	298859	378191	378191	614636	678178	678178	365077	365077	4549279	4549279	5912969	5912969	4175966	4520509	4175966	4520509	4322709	2078294	2078294	4322709	3426711	3426711	3746988	4360817	3746988	4360817	6604271	6604271	7560382	7560382
RC00029	110549	110549	67628	67628	66593	66593	104251	104251	149887	149887	62121	62121	114204	114204	49510	49510	60202	60202	76896	62174	74328	62174	74328	76896	31253	79393	46977	31253	46977	79393	92921	92921	97110	85094	26161	26161	97110	85094	132941	112518	65452	58609	132941	65452	58609	56302	112518	56302	145166	35452	36935	35452	36935	145166	127875	158661	35989	38233	158661	38233	35989	127875	60275	36731	36731	12495	12495	134777	39924	39924	71744	134777	1355144	71744	97372	94423	97372	61569	204828	94423	61569	204828	1355144	114502	114502	35365	35365	98305	22462	98305	22462	41830	41830	52635	147882	142917	52635	84388	84388	147882	1460097	92105	102935	102935	1460097	142917	88135	92105	61168	61168	170600	32281	32281	137010	88135	170600	91279	137010	60275	91279	30184	30184	118862	55618	55618	49553	118862	49553	49111	49111	49798	49798	68860	68860	101538	53640	101538	53640	52599	52599	63201	63201	17895	17895	25786	99694	25786	99694	111929	111929	81682	164732	81682	164732	98242	96867	98242	69426	96867	69426	167026	99898	99898	114712	114712	167026	96194	96194	102591	102591	1217844	1217844	1784258	1784258	1372674	1474513	1372674	1474513	1561292	1860479	1860479	1561292	1259051	1259051	2007780	1186814	2007780	1186814	2105913	2105913	1677718	1677718
RC00031	93468	93468	107896	107896	92343	92343	155381	155381	188805	188805	109436	109436	200287	200287	109075	109075	80830	80830	160803	51717	51916	51717	51916	160803	24548	125070	100440	24548	100440	125070	64327	64327	77168	69769	55233	55233	77168	69769	134152	137074	50096	50650	134152	50096	50650	45421	137074	45421	158798	31147	30756	31147	30756	158798	201243	130382	25398	27848	130382	27848	25398	201243	304023	75956	75956	9939	9939	175325	29395	29395	65395	175325	1802997	65395	128133	148489	128133	76027	227191	148489	76027	227191	1802997	106685	106685	24376	24376	76867	18226	76867	18226	33858	33858	55820	198288	273431	55820	81532	81532	198288	1714210	168222	127875	127875	1714210	273431	147503	168222	60259	60259	205981	29404	29404	168971	147503	205981	68962	168971	304023	68962	22904	22904	148000	116999	116999	73362	148000	73362	97268	97268	35845	35845	48884	48884	62609	58434	62609	58434	74102	74102	58233	58233	20446	20446	21546	79621	21546	79621	144122	144122	117870	101663	117870	101663	131875	116732	131875	53272	116732	53272	283964	130076	130076	193799	193799	283964	232585	232585	140537	140537	2758497	2758497	2661390	2661390	2067357	2329769	2067357	2329769	2111981	1358176	1358176	2111981	2008309	2008309	2013863	1967617	2013863	1967617	2601049	2601049	3295868	3295868
