	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
M00121	27914	27914	93725	93725	91217	91217	160196	160196	223355	223355	124390	124390	234934	234934	56619	56619	83969	83969	159225	93842	33765	93842	33765	159225	44543	149222	84511	44543	84511	149222	102367	102367	32648	146550	42795	42795	32648	146550	127576	157640	115808	144846	127576	115808	144846	44514	157640	44514	175387	53791	37548	53791	37548	175387	208778	61755	58279	51653	61755	51653	58279	208778	94374	73610	73610	11382	11382	162306	157148	157148	145962	162306	214245	145962	115076	164531	115076	67356	254306	164531	67356	254306	214245	243691	243691	41177	41177	40395	21936	40395	21936	69408	69408	89780	224890	329403	89780	160343	160343	224890	1692853	177015	137344	137344	1692853	329403	138987	177015	110719	110719	226509	64145	64145	166016	138987	226509	145207	166016	94374	145207	28401	28401	189277	97750	97750	68172	189277	68172	107110	107110	29552	29552	93709	93709	152366	115968	152366	115968	90451	90451	144435	144435	48763	48763	56383	136341	56383	136341	142670	142670	112679	263502	112679	263502	154871	144027	154871	98516	144027	98516	296175	133878	133878	147678	147678	296175	205719	205719	178945	178945	1944286	1944286	2757703	2757703	1712703	3040251	1712703	3040251	2316351	1686859	1686859	2316351	1883566	1883566	2954138	2175338	2954138	2175338	3324106	3324106	2720865	2720865
M00122	3990	3990	42524	42524	68536	68536	132952	132952	171502	171502	100683	100683	205376	205376	26620	26620	51241	51241	147663	20810	5513	20810	5513	147663	7086	98758	48032	7086	48032	98758	40118	40118	4046	19179	22652	22652	4046	19179	108655	104069	18876	17974	108655	18876	17974	10285	104069	10285	108350	10842	12094	10842	12094	108350	163732	7438	12099	15616	7438	15616	12099	163732	30223	54215	54215	2856	2856	142325	13345	13345	24306	142325	25390	24306	123682	133124	123682	46297	234118	133124	46297	234118	25390	38848	38848	7951	7951	9257	8191	9257	8191	14805	14805	21392	198850	195885	21392	60250	60250	198850	418922	162670	135166	135166	418922	195885	130849	162670	32557	32557	201370	9607	9607	158291	130849	201370	36719	158291	30223	36719	5958	5958	142312	64302	64302	61545	142312	61545	63969	63969	7449	7449	24469	24469	27579	14996	27579	14996	70421	70421	27265	27265	11536	11536	4212	26247	4212	26247	88910	88910	80455	46768	80455	46768	139617	80537	139617	27172	80537	27172	270341	123284	123284	71764	71764	270341	213639	213639	120449	120449	969966	969966	2348017	2348017	1443995	2815689	1443995	2815689	1695558	1129462	1129462	1695558	1389514	1389514	2424013	1693873	2424013	1693873	2931876	2931876	2262439	2262439
M00123	55855	55855	40522	40522	65079	65079	54644	54644	84114	84114	62726	62726	147900	147900	19044	19044	46459	46459	121722	27784	31499	27784	31499	121722	14923	70312	21327	14923	21327	70312	60649	60649	44318	42375	20711	20711	44318	42375	97839	83939	19806	29163	97839	19806	29163	25928	83939	25928	94080	68284	16155	68284	16155	94080	137639	71380	10647	12167	71380	12167	10647	137639	54859	50094	50094	5196	5196	98799	15928	15928	27261	98799	1185569	27261	112340	100510	112340	28746	121123	100510	28746	121123	1185569	83394	83394	8498	8498	39899	10483	39899	10483	76503	76503	37330	95431	215854	37330	67124	67124	95431	733550	135333	89003	89003	733550	215854	101141	135333	35802	35802	105433	17544	17544	88236	101141	105433	48889	88236	54859	48889	13634	13634	91914	40773	40773	46720	91914	46720	63817	63817	23782	23782	20873	20873	27827	43172	27827	43172	53426	53426	28040	28040	14439	14439	17652	31226	17652	31226	66349	66349	41911	188946	41911	188946	89091	75130	89091	26546	75130	26546	201440	75493	75493	54627	54627	201440	334802	334802	69702	69702	849527	849527	1915085	1915085	1536386	1844929	1536386	1844929	1307613	593715	593715	1307613	1248570	1248570	936742	1300901	936742	1300901	1469585	1469585	1963312	1963312
M00124	38386	38386	66983	66983	59676	59676	108837	108837	130434	130434	88988	88988	238469	238469	80615	80615	61847	61847	109754	33569	17379	33569	17379	109754	15399	80916	73201	15399	73201	80916	101712	101712	32516	41211	39374	39374	32516	41211	80165	91714	25421	27845	80165	25421	27845	22674	91714	22674	93238	17966	14828	17966	14828	93238	162856	51656	10306	12541	51656	12541	10306	162856	254689	56682	56682	50724	50724	128920	16056	16056	41540	128920	492807	41540	138730	109573	138730	39422	198718	109573	39422	198718	492807	77072	77072	9233	9233	32351	6283	32351	6283	18923	18923	27154	125639	191298	27154	75508	75508	125639	477473	132845	111712	111712	477473	191298	174518	132845	23272	23272	152386	23062	23062	133312	174518	152386	45074	133312	254689	45074	10998	10998	132695	70412	70412	101211	132695	101211	57645	57645	17167	17167	24749	24749	35003	44424	35003	44424	50732	50732	32984	32984	14073	14073	21035	35573	21035	35573	70661	70661	79180	48122	79180	48122	113664	92804	113664	31253	92804	31253	242381	92852	92852	178063	178063	242381	311038	311038	104805	104805	2088125	2088125	2576752	2576752	1702818	1568693	1702818	1568693	1781494	718562	718562	1781494	1594277	1594277	1597613	1397451	1597613	1397451	1844784	1844784	2612787	2612787
M00125	37428	37428	102082	102082	138189	138189	427194	427194	218527	218527	166996	166996	283404	283404	401697	401697	75843	75843	255755	60118	32288	60118	32288	255755	33887	159977	241280	33887	241280	159977	99831	99831	35417	74987	117213	117213	35417	74987	108888	151790	56738	54239	108888	56738	54239	38174	151790	38174	177855	32753	32761	32753	32761	177855	221750	52971	25549	38415	52971	38415	25549	221750	870601	77305	77305	10111	10111	238951	29841	29841	98765	238951	371053	98765	182340	211469	182340	85154	388553	211469	85154	388553	371053	140610	140610	27271	27271	41468	18273	41468	18273	36360	36360	51110	290436	414042	51110	94351	94351	290436	347183	270803	229839	229839	347183	414042	217548	270803	81198	81198	295044	43163	43163	291512	217548	295044	80251	291512	870601	80251	17266	17266	277347	242331	242331	101852	277347	101852	122075	122075	24702	24702	52083	52083	86923	69616	86923	69616	137105	137105	77201	77201	24945	24945	36943	73448	36943	73448	166898	166898	186687	112517	186687	112517	187622	167133	187622	58247	167133	58247	367595	207867	207867	375474	375474	367595	293298	293298	217805	217805	9037751	9037751	3883238	3883238	2276993	4112458	2276993	4112458	3109135	1226538	1226538	3109135	2357649	2357649	3275631	3113356	3275631	3113356	3971370	3971370	4227112	4227112
M00126	109364	109364	101514	101514	112797	112797	191854	191854	249306	249306	125894	125894	316573	316573	121317	121317	108524	108524	195802	105007	90114	105007	90114	195802	42569	160311	93655	42569	93655	160311	95300	95300	95126	135106	64459	64459	95126	135106	171458	186713	102190	104473	171458	102190	104473	81622	186713	81622	183133	110216	67143	110216	67143	183133	243185	149509	54843	77220	149509	77220	54843	243185	373610	85057	85057	27347	27347	239255	59718	59718	156282	239255	1148963	156282	178904	193403	178904	75491	315214	193403	75491	315214	1148963	221427	221427	53870	53870	98396	40165	98396	40165	128865	128865	80128	242804	391597	80128	114360	114360	242804	1720415	248279	183158	183158	1720415	391597	215903	248279	126995	126995	271561	65915	65915	230870	215903	271561	144579	230870	373610	144579	37734	37734	199318	119689	119689	87833	199318	87833	98924	98924	54068	54068	109192	109192	168424	109978	168424	109978	87772	87772	111404	111404	38857	38857	51544	144398	51544	144398	195073	195073	152998	368186	152998	368186	164203	138364	164203	122238	138364	122238	379856	162914	162914	291905	291905	379856	381516	381516	182491	182491	3984003	3984003	3900253	3900253	2798503	3688089	2798503	3688089	2918981	1717273	1717273	2918981	2990828	2990828	2342610	2721285	2342610	2721285	3505349	3505349	3983925	3983925
M00127	32377	32377	49511	49511	73970	73970	94065	94065	127628	127628	80689	80689	149160	149160	61885	61885	57124	57124	114843	34147	33857	34147	33857	114843	20245	87148	59075	20245	59075	87148	53011	53011	27425	66273	35650	35650	27425	66273	95347	88247	31744	44389	95347	31744	44389	37490	88247	37490	114677	24330	23639	24330	23639	114677	146198	38945	20027	29003	38945	29003	20027	146198	203892	48759	48759	8282	8282	142535	24088	24088	60783	142535	291297	60783	91046	110701	91046	43513	190197	110701	43513	190197	291297	103954	103954	17406	17406	28714	15681	28714	15681	28412	28412	30354	147566	191313	30354	61039	61039	147566	320045	123218	94344	94344	320045	191313	101371	123218	36913	36913	170494	28140	28140	139928	101371	170494	57098	139928	203892	57098	13516	13516	111344	68659	68659	44097	111344	44097	56145	56145	22491	22491	41575	41575	54592	58136	54592	58136	54316	54316	43511	43511	21532	21532	24268	58773	24268	58773	87373	87373	58786	68803	58786	68803	102798	72772	102798	42563	72772	42563	179433	100251	100251	180119	180119	179433	195170	195170	91023	91023	2072033	2072033	1890347	1890347	1430749	1743952	1430749	1743952	1566909	1053322	1053322	1566909	1244544	1244544	1348853	1245422	1348853	1245422	2138140	2138140	2105792	2105792
M00128	0	0	20	20	0	0	3	3	0	0	3	3	5	5	15	15	5	5	0	0	0	0	0	0	0	19	7	0	7	19	3	3	0	0	1	1	0	0	2	22	0	0	2	0	0	1	22	1	7	0	0	0	0	7	13	4	0	0	4	0	0	13	25	5	5	0	0	0	0	0	0	0	4	0	1	10	1	8	1	10	8	1	4	0	0	0	0	0	0	0	0	0	0	0	2	107	0	0	0	2	3	0	1	1	3	107	24	0	0	0	12	0	0	11	24	12	0	11	25	0	0	0	4	8	8	12	4	12	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	0	6	0	17	2	17	0	2	0	2	15	15	1	1	2	2	2	1	1	220	220	33	33	53	66	53	66	3585	5	5	3585	10	10	180	156	180	156	229	229	1	1
M00129	77036	77036	41212	41212	53468	53468	65975	65975	83568	83568	46864	46864	118818	118818	41716	41716	38620	38620	83402	23546	55708	23546	55708	83402	11957	50287	52936	11957	52936	50287	57727	57727	60074	42393	26647	26647	60074	42393	79621	56045	19630	30689	79621	19630	30689	33379	56045	33379	56971	15941	15130	15941	15130	56971	117230	97579	14126	14588	97579	14588	14126	117230	106017	34471	34471	8051	8051	111493	20427	20427	25223	111493	884754	25223	89579	77575	89579	35326	89206	77575	35326	89206	884754	62697	62697	13473	13473	53555	18372	53555	18372	16889	16889	22181	107168	145036	22181	55436	55436	107168	1020382	90338	80621	80621	1020382	145036	84781	90338	25961	25961	100122	13393	13393	83028	84781	100122	39245	83028	106017	39245	16092	16092	68317	44820	44820	48240	68317	48240	60293	60293	33076	33076	31710	31710	26964	35473	26964	35473	39159	39159	22949	22949	8627	8627	10956	40756	10956	40756	98985	98985	51891	43059	51891	43059	81611	68982	81611	25038	68982	25038	120729	67475	67475	126801	126801	120729	193489	193489	70281	70281	1261401	1261401	1362051	1362051	1326092	1254796	1326092	1254796	1039002	488107	488107	1039002	1086092	1086092	1036367	1059062	1036367	1059062	1283689	1283689	1435861	1435861
M00130	1	1	1	1	0	0	0	0	4	4	1	1	2	2	3	3	49	49	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	18	1	0	1	1	0	0	18	0	1	0	0	0	0	1	0	13	0	1	13	1	0	0	1	0	0	0	0	2	0	0	0	2	2	0	0	1	0	0	2	1	0	2	2	0	0	2	2	1	0	1	0	0	0	0	1	2	0	0	0	1	0	1	1	1	0	2	0	1	0	0	3	0	0	1	0	3	0	1	1	0	0	0	0	0	0	120	0	120	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	52	52	2	0	2	0	1	0	1	0	0	0	14	139	139	0	0	14	2	2	2	2	11	11	22	22	20	70	20	70	20	10	10	20	21	21	154	42	154	42	32	32	3	3
M00131	630	630	9770	9770	10549	10549	13215	13215	20703	20703	12246	12246	30421	30421	3555	3555	9232	9232	26763	3870	1433	3870	1433	26763	2358	15797	3566	2358	3566	15797	8303	8303	2049	9929	3558	3558	2049	9929	12975	19803	6756	2925	12975	6756	2925	2412	19803	2412	15566	1776	2574	1776	2574	15566	29249	1195	2007	4006	1195	4006	2007	29249	5294	9228	9228	573	573	18732	3091	3091	6317	18732	2933	6317	17079	24426	17079	7030	26782	24426	7030	26782	2933	14725	14725	2051	2051	2002	868	2002	868	3726	3726	3311	20743	46430	3311	11021	11021	20743	4989	27997	14772	14772	4989	46430	23117	27997	4221	4221	23992	5318	5318	23986	23117	23992	6037	23986	5294	6037	746	746	19523	7896	7896	9235	19523	9235	10474	10474	1215	1215	4562	4562	5023	10168	5023	10168	8310	8310	7698	7698	2894	2894	3147	4206	3147	4206	13926	13926	13962	8069	13962	8069	16540	15558	16540	3921	15558	3921	52417	15579	15579	5902	5902	52417	52653	52653	16476	16476	125594	125594	516906	516906	263701	359494	263701	359494	267577	114555	114555	267577	302519	302519	241632	308073	241632	308073	344773	344773	622487	622487
M00132	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	60	60	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	90	0	0	0	90	1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	35	0	0	0	0	0	0	0	0	0	0	1	111	111	0	0	1	0	0	5	5	3	3	0	0	1	9	1	9	42	9	9	42	2	2	147	8	147	8	4	4	9	9
M00133	39305	39305	50842	50842	58244	58244	81388	81388	120770	120770	71889	71889	127309	127309	51887	51887	56631	56631	103918	35750	21892	35750	21892	103918	14806	81538	45657	14806	45657	81538	83916	83916	38596	42002	27604	27604	38596	42002	79203	80392	33475	37379	79203	33475	37379	25865	80392	25865	121547	19840	18429	19840	18429	121547	125800	57107	15834	25501	57107	25501	15834	125800	129965	41422	41422	5421	5421	120135	17740	17740	46507	120135	510938	46507	74739	97962	74739	42956	138059	97962	42956	138059	510938	75702	75702	17044	17044	45349	9100	45349	9100	26133	26133	26963	138559	162918	26963	87909	87909	138559	477907	106261	89644	89644	477907	162918	93668	106261	39318	39318	133216	21618	21618	103167	93668	133216	49937	103167	129965	49937	12377	12377	131030	53075	53075	41283	131030	41283	50538	50538	16738	16738	29811	29811	51051	36448	51051	36448	53749	53749	43348	43348	15004	15004	12068	44816	12068	44816	84128	84128	59612	66646	59612	66646	93058	101726	93058	35580	101726	35580	159765	87931	87931	104175	104175	159765	123961	123961	97635	97635	1440365	1440365	1678189	1678189	1252617	1614975	1252617	1614975	1474351	964664	964664	1474351	1242626	1242626	1710074	1292561	1710074	1292561	1970090	1970090	1612178	1612178
M00134	520	520	5917	5917	7840	7840	3009	3009	5701	5701	2542	2542	8077	8077	4466	4466	9397	9397	8056	4084	553	4084	553	8056	5924	4747	2570	5924	2570	4747	39277	39277	3886	1651	2460	2460	3886	1651	9659	7321	4492	3311	9659	4492	3311	1618	7321	1618	37658	1025	1016	1025	1016	37658	18539	626	1712	1729	626	1729	1712	18539	3397	3137	3137	418	418	9597	1617	1617	5612	9597	1879	5612	4147	6177	4147	2719	6103	6177	2719	6103	1879	11144	11144	905	905	9136	1426	9136	1426	2683	2683	3886	6448	36622	3886	33164	33164	6448	2186	9290	4377	4377	2186	36622	8715	9290	8941	8941	5170	2240	2240	6402	8715	5170	6561	6402	3397	6561	859	859	39278	2167	2167	4005	39278	4005	4109	4109	2080	2080	1894	1894	4929	2791	4929	2791	3739	3739	8207	8207	1308	1308	3428	3030	3428	3030	4028	4028	9227	8009	9227	8009	9972	41135	9972	3029	41135	3029	6064	3251	3251	2421	2421	6064	19968	19968	5574	5574	161101	161101	144505	144505	165805	175397	165805	175397	154154	284621	284621	154154	177795	177795	397145	144804	397145	144804	103695	103695	156911	156911
M00135	1182	1182	12817	12817	14773	14773	16854	16854	36235	36235	14256	14256	35549	35549	7616	7616	13069	13069	32177	9510	1261	9510	1261	32177	5242	18729	6969	5242	6969	18729	25623	25623	2341	13148	3701	3701	2341	13148	15731	27480	8326	8036	15731	8326	8036	3904	27480	3904	35904	5290	3780	5290	3780	35904	46829	1132	2807	4874	1132	4874	2807	46829	24570	15300	15300	1022	1022	27558	4422	4422	14125	27558	4045	14125	17861	18080	17861	7836	40203	18080	7836	40203	4045	28707	28707	2065	2065	3194	2110	3194	2110	6821	6821	9183	25990	64779	9183	19026	19026	25990	4165	25134	17372	17372	4165	64779	27587	25134	10382	10382	30602	7715	7715	33859	27587	30602	13337	33859	24570	13337	2270	2270	34737	11131	11131	14999	34737	14999	9969	9969	3876	3876	7060	7060	10100	12732	10100	12732	11243	11243	15339	15339	6013	6013	9883	9682	9883	9682	18785	18785	18055	13721	18055	13721	17967	29536	17967	8983	29536	8983	49861	22474	22474	19872	19872	49861	58199	58199	23723	23723	345201	345201	529771	529771	378787	486231	378787	486231	384695	298656	298656	384695	339620	339620	287339	334369	287339	334369	427228	427228	711702	711702
M00136	484	484	4201	4201	636	636	928	928	3569	3569	1624	1624	1365	1365	528	528	925	925	4787	1677	187	1677	187	4787	3037	1032	899	3037	899	1032	16693	16693	761	4538	196	196	761	4538	709	5642	2815	1465	709	2815	1465	1103	5642	1103	11881	649	486	649	486	11881	11040	547	29	214	547	214	29	11040	591	1001	1001	217	217	1174	1365	1365	3489	1174	3291	3489	798	1563	798	968	2959	1563	968	2959	3291	10988	10988	235	235	493	41	493	41	1367	1367	2818	2110	14701	2818	11138	11138	2110	2368	2128	2104	2104	2368	14701	2922	2128	64	64	2591	2843	2843	1491	2922	2591	3285	1491	591	3285	480	480	13338	557	557	485	13338	485	923	923	1841	1841	261	261	590	5154	590	5154	498	498	5269	5269	1289	1289	4937	223	4937	223	2340	2340	6453	2981	6453	2981	2266	4581	2266	879	4581	879	6426	1262	1262	1696	1696	6426	14265	14265	5729	5729	39860	39860	23234	23234	28725	60547	28725	60547	32519	14527	14527	32519	12022	12022	18385	23784	18385	23784	44442	44442	36434	36434
M00137	21	21	986	986	4295	4295	1053	1053	3637	3637	2813	2813	9790	9790	158	158	1901	1901	9737	7	1	7	1	9737	1	3977	231	1	231	3977	1405	1405	12	19	1200	1200	12	19	4257	5893	31	32	4257	31	32	15	5893	15	767	34	3	34	3	767	5619	3	11	3	3	3	11	5619	519	3968	3968	1	1	2378	43	43	0	2378	76	0	4338	4442	4338	485	4365	4442	485	4365	76	0	0	8	8	2	1	2	1	3	3	33	3338	17627	33	1455	1455	3338	55	10633	5616	5616	55	17627	2360	10633	1	1	2264	6	6	3527	2360	2264	7	3527	519	7	2	2	3907	2602	2602	600	3907	600	6170	6170	11	11	5	5	0	11	0	11	5225	5225	1	1	31	31	1	14	1	14	2245	2245	1348	1	1348	1	3989	1593	3989	8	1593	8	5736	1174	1174	181	181	5736	8301	8301	4347	4347	22467	22467	103493	103493	63058	128709	63058	128709	40759	90510	90510	40759	96445	96445	22295	66128	22295	66128	47684	47684	119504	119504
M00138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00140	72918	72918	80468	80468	115941	115941	119383	119383	161854	161854	94829	94829	180133	180133	55669	55669	64025	64025	112969	47351	452195	47351	452195	112969	22450	122742	59733	22450	59733	122742	46294	46294	90905	76738	47999	47999	90905	76738	240614	117118	49108	50552	240614	49108	50552	47416	117118	47416	98019	27337	25916	27337	25916	98019	183829	96967	26349	35057	96967	35057	26349	183829	113318	67433	67433	9556	9556	318020	28315	28315	62674	318020	864798	62674	127239	125511	127239	55345	203967	125511	55345	203967	864798	115401	115401	30029	30029	98860	18780	98860	18780	35451	35451	41048	275672	172766	41048	68690	68690	275672	1721230	135151	111506	111506	1721230	172766	122396	135151	59800	59800	189658	32967	32967	144333	122396	189658	225486	144333	113318	225486	19894	19894	107698	105387	105387	77160	107698	77160	76181	76181	252112	252112	49556	49556	63334	70006	63334	70006	68462	68462	57333	57333	22971	22971	21774	68136	21774	68136	127904	127904	90477	101428	90477	101428	116805	79131	116805	52886	79131	52886	241526	112493	112493	138781	138781	241526	200318	200318	124659	124659	1575761	1575761	2354083	2354083	1693012	1913740	1693012	1913740	1692390	1154515	1154515	1692390	1543647	1543647	1588151	1578824	1588151	1578824	2434346	2434346	2195077	2195077
M00141	5620	5620	43383	43383	52681	52681	68302	68302	90496	90496	49021	49021	90113	90113	36393	36393	41520	41520	65223	23332	6462	23332	6462	65223	9824	56946	42857	9824	42857	56946	27586	27586	39317	26363	24466	24466	39317	26363	70307	73795	21288	22790	70307	21288	22790	14062	73795	14062	58850	12508	8788	12508	8788	58850	107729	11520	10864	11967	11520	11967	10864	107729	82629	36132	36132	3255	3255	86676	10533	10533	29165	86676	34807	29165	69544	71283	69544	34039	119426	71283	34039	119426	34807	45520	45520	9641	9641	46919	4175	46919	4175	14587	14587	17159	97774	115864	17159	38023	38023	97774	432245	89710	68097	68097	432245	115864	75965	89710	21576	21576	110634	13284	13284	84303	75965	110634	25666	84303	82629	25666	5636	5636	69824	49690	49690	38707	69824	38707	46282	46282	4042	4042	18635	18635	26392	23718	26392	23718	34762	34762	26701	26701	11618	11618	10103	28747	10103	28747	59318	59318	47888	45521	47888	45521	67076	42509	67076	23091	42509	23091	129708	72153	72153	91181	91181	129708	128080	128080	72155	72155	943903	943903	1393726	1393726	912751	1052810	912751	1052810	1013909	553461	553461	1013909	889868	889868	995714	920657	995714	920657	1264416	1264416	1365987	1365987
M00142	584	584	161	161	59	59	0	0	3	3	4	4	2	2	6	6	3423	3423	154	31	146	31	146	154	792	7	3	792	3	7	15	15	177	39	6	6	177	39	71	94	3	39	71	3	39	1353	94	1353	19	26	13	26	13	19	509	11033	7	53	11033	53	7	509	6	22	22	10	10	47	22	22	4	47	5328	4	6	6	6	5	8	6	5	8	5328	56	56	73	73	205	8	205	8	3	3	104	45	1	104	44	44	45	3063	0	7	7	3063	1	2	0	9	9	7	15	15	2	2	7	46	2	6	46	2419	2419	8	16	16	815	8	815	135	135	72	72	21	21	4	31	4	31	20	20	93	93	23	23	4	10	4	10	1654	1654	2	9	2	9	7	4	7	32	4	32	5	1019	1019	31	31	5	48	48	35	35	1695	1695	115	115	3421	996	3421	996	690	9952	9952	690	1077	1077	9251	2088	9251	2088	7942	7942	1119	1119
M00143	546	546	135	135	1	1	122	122	118	118	19	19	6	6	26	26	1768	1768	35	2335	457	2335	457	35	221	10	2	221	2	10	5	5	2067	13911	7	7	2067	13911	14	40	4115	1035	14	4115	1035	1805	40	1805	1	2124	496	2124	496	1	45	218	1664	404	218	404	1664	45	3	17	17	153	153	30	1696	1696	2269	30	3182	2269	13	38	13	6	30	38	6	30	3182	13252	13252	592	592	563	418	563	418	2766	2766	2337	41	48	2337	23	23	41	2556	16	12	12	2556	48	6	16	708	708	20	5201	5201	6	6	20	5462	6	3	5462	283	283	6	39	39	391	6	391	9	9	102	102	2506	2506	4368	14014	4368	14014	12	12	3652	3652	2795	2795	1090	4261	1090	4261	776	776	1	7925	1	7925	12	7	12	3466	7	3466	105	1017	1017	51	51	105	19	19	41	41	1152	1152	147	147	1582	1134	1582	1134	496	43606	43606	496	907	907	4850	1255	4850	1255	983	983	857	857
